review_id,stars,date,text
wav56iRBfr_supPn12fbEQ,1.0,2017-10-15 11:30:47,"I, by no means, am a yelper. This will be my first review and if I'm being completely honest, as I intend to be, it took a lot out of me to even get on here and talk about my experience at this location.  I work in the area, and have to be in for my shift well before any other coffee shops are open. So out of sheer convenience, I frequent this specific Starbucks.  I have to say, as far as positive interactions with the staff go - they are few and far between.  This store, in my opinion, is pretty high volume. I've only ever visited once in a blue moon when there hasn't been a line of people, or a line hasn't accumulated behind me while I'm ordering.  It's rare that my drink is made correctly, even though I get the same drink from the same faces often enough. The consistency is never there.  The staff - awful. Working in customer service and coming from a customer service based employment background for almost 10 years, I am disgusted. The staff here is always miserable and rushes to get you in and out of the store. I understand getting flustered when the place is bumpin', but there's no reason to take it out on the customer.  I went in this morning to grab my coffee, the two men behind the counter seemed like they were having a hard time, one of whom I'm assuming is the manager. The manager in particular is downright terrible. He's always pissy, never greets me, comes over to the register saying ""what can I get for you?"" takes my order, and then shuffles me out of the way to get to the next person. I wait for my drink, say thank you, and he doesn't even make eye contact with me before he's back over at the register being just as cold to the next guest as he was to me.  As a manager, I would expect more and would think that this person would set a better example for his team. This is the person that is held accountable for the way his staff handles customer interactions, and if they aren't providing quality customer service, he is to blame.  If I could give less of a rating, I would. But there are some diamonds in the rough at this location that are always kind to me no matter how busy they are.  This store could definitely use some retraining in how to provide the best customer service experience to their guests.  If the horrible customer service wasn't paired with the inconsistencies in the drink orders, I would have never opened my trap. But I am so fed up with frequenting this location since I kind of have to, tipping every time I visit, and being met with such distain from about 90% of the employees here, including their manager who shouldn't be dropping the ball so much in front of his team.  There are better Starbucks locations. And I'll probably just go to the one closer to my house on the way to work from now on instead of spending my money here to be treated so poorly. Sucks."
h1i-KtoTdt083EfcCSKIJQ,1.0,2018-10-15 04:36:13,"Wow. Quite possibly the worst Starbucks experience. Came in with a couple friends, one of which lives down the road and usually avoids this terrible Starbucks. I asked the cashier if the ""salted cream cold foam cold brew"" could be made as nondairy. He said of course and gave me my milk options. I went with coconut milk. My friend then said she wanted the same thing but with soy milk. He then asked if she wanted it hot or cold. Idk how cold brew can be hot  he then said he thought she wanted a salted caramel mocha. We clarified what we wanted.   As we waited for our drinks, the barista sneezed in his hands and had a huge snot rocket. Gross. He then walked to the back, wiped his hands and came back out. Def wasn't back there long enough to wash them. He stood around behind the bar and a girl I assume was the shift lead motioned to him to wash his hands. So he rinsed them. Kept sniffling and touching his nose. Not who you want making your drinks, especially when you have a 7 week old, as my friend does. He should not have been working in food service. Point blank. If you are sick, do not work around food.   My friend asked the supervisor if someone else could make our drinks because of what we witnessed. As she was asking this, I see him blending heavy cream for our drinks, which of course, does not fall into the nondairy category. He hands us one of them and we don't even want to touch it. The supervisor sends him on break and comes in to remake our drinks. She asks if our drinks are the ""salted caramel mochas"", which clearly homeboy rang in wrong so we let her know what we actually want. She then says it's made with heavy cream so I point out that the cashier told me it could be made nondairy. He says ""oh I thought you wanted salted caramel mochas"". I asked if I could get something else since i don't want dairy and they say they'll try to make it nondairy. Which btw, totally possible but might not be as foamy.   After being in here 15-20 minutes for 3 drinks, to say i was frustrated was an understatement. There was no apology, no service recovery, nothing. Definitely need to retrain this staff, never seen such an incompetent bunch. The shift lead seemed to be the only one who knew what she was doing, understood food allergies, and cared about her job/customers."
pQ01c1oILgWZ4KeHDCVSng,1.0,2017-10-07 02:07:06,"Bf ordered a coffee frap and got an iced coffee instead---? It's quite a piss off when you go out of your way, and can't go back to complain because you're in a rush. So drove for nothing to get the wrong drink. Great."
giwi6tjqzSvtxVXKRtLgKA,4.0,2010-09-01 15:27:07,"I have probably visited 4 or 5 Starbucks' in the city, and this one is one of the better ones.  The staff has been extremely friendly and helpful every time I visit, and there is a nice upstairs seating area to relax and browse the internet while drinking your whatever.  On a side note, I picked up a box of their new instant iced coffee, and I think it is really good.  One box is probably enough for 10 or more small sized ice coffees, so the price isn't too bad either."
dA3q4aZHWO2awWBseEZ_LA,2.0,2014-08-15 20:53:10,"The staffs were very friendly. That's why I am giving them 2 stars rather than 1. I ordered grande caramel mocchiato and paid $5.45 for it. ($1.00 more than a regular Starbucks)The barista did not make my drink right so I had to add an extra shot. Usually, Starbucks offers for free to make it right but I have to pay 92 cents. So my coffee is almost $7.00. I have Starbucks gift card but cannot use it here. They were too pricey and didn't make a go I like that they are inside the hotel. Anyway, I am not going back to this place."
HaHtGT71TdLly0rsroAoLg,5.0,2018-07-12 19:22:17,"This is my favorite Starbucks in the entire city. Everyone is friendly and they offer outside seating WITH outlets and it is covered. I usually sit outside. There's also the cutest neighborhood black cat that would walk past. Everytime I went , there was a good amount of people there but it was not loud or hectic unlike some other Starbucks I have went to."
p-i3Xxyt3e0trmIZRbUHsA,5.0,2014-07-21 07:51:11,"I used to come here all the time,love this location .The people are just so friendly and really fast with my order. Also,great interior space,always clean and great coffee. The best Starbucks in Santa Barbara."
F2t4ZBUvlz1OCbAlDK7kaQ,5.0,2018-09-22 01:27:25,"The Brownsburg Starbucks is my favorite! Not only is the coffee and the food great, but the service is AMAZING! I always feel like I am being greeted by friends! Such a friendly crew!"
zn3mseBm9NZyKfslAozVWw,2.0,2015-08-30 17:53:30,"I am a Starbucks fan, even though I usually purchase traditional coffee. There's many different locales better than this one. I went through the Drive-thru this AM, no picture on the screen which was odd. Requested a bagel, all out, fair enough, it happens, I took it as a sign to cut some bread out of my day. Apparently the barista or cashier was a mute! Not one word during the whole transaction, not even a ""here you go"", ""ok"" or anything. Just handed her my money, she handed me my drink, I was the only one in line. I said Thank You, to her and she looked like she wanted to tear me a new one. There's a much better one in Exton, super people, and the one in Edgemont makes me feel like part of the family. Not this place, is it the manager? The coffee was tasteless, and lousy, I made myself a K-cup later and reused the cup, had to be good for something. Definitely not the Starbucks norm. Devon, better, Edgemont, fantastic, Exton, supernice. Newtown Square and Broomall, very warm. Paoli...go somewhere else if you want a good start to your day."
FHddd9387UPjl9BqqxuGUA,3.0,2020-12-04 13:05:00,"Order a coffee and a bagel.  Coffee came out right away.  The bagel and food items not so much as fellow coffee drinkers were waiting around too. It's not a bad location.  I was annoyed to see another gal stocking shelves instead of helping her fellow worker at the counter who was in charge of taking orders and prepping the food. Oh she came, but only after she was done.  Yeah no, not in retail.  Get the crowds out.  Meh, Starbucks just isn't the same anymore."
